or details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': 'PY6MNSMDFFJLYLHP5ZDMYLWK5M', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': 'PY6MNSMDFFJLYLHP5ZDMYLWK5M', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:15 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.487Z, 2023-09-08T10:25:16.487Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d29b098-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693821300000'}]
2023-09-08 09:50:16,625 [flush2timestream] ERROR write_agentsummarizedevents RejectedRecordsException :: {'Error': {'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': 'TJJ5Z74BQTYVCJVTGSUYA4IIQA', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': 'TJJ5Z74BQTYVCJVTGSUYA4IIQA', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:16 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.621Z, 2023-09-08T10:25:16.621Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d3de00e-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693824600000'}]
2023-09-08 09:50:16,639 [flush2timestream] ERROR write_agentsummarizedevents RejectedRecordsException :: {'Error': {'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': '3BFROFFCNJ2K7N7BYHGBNJ5LYQ', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': '3BFROFFCNJ2K7N7BYHGBNJ5LYQ', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:16 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.633Z, 2023-09-08T10:25:16.633Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d3fd954-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693824900000'}]
2023-09-08 09:50:16,650 [flush2timestream] ERROR write_agentsummarizedevents RejectedRecordsException :: {'Error': {'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': 'UAD6DNJRWPV6TCF2IFABX7O7GM', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': 'UAD6DNJRWPV6TCF2IFABX7O7GM', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:16 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.645Z, 2023-09-08T10:25:16.645Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d41d542-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693825200000'}]
2023-09-08 09:50:16,665 [flush2timestream] ERROR write_agentsummarizedevents RejectedRecordsException :: {'Error': {'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': '3XD5TSCP5H2EOEFY4I6FRVBD5Q', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': '3XD5TSCP5H2EOEFY4I6FRVBD5Q', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:16 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.660Z, 2023-09-08T10:25:16.660Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d43b4f2-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693825500000'}]
2023-09-08 09:50:16,678 [flush2timestream] ERROR write_agentsummarizedevents RejectedRecordsException :: {'Error': {'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': 'GLKXLZBTY65FBAA2ZMW2JUARTY', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': 'GLKXLZBTY65FBAA2ZMW2JUARTY', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:16 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.673Z, 2023-09-08T10:25:16.673Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d460a04-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693825800000'}]
2023-09-08 09:50:16,691 [flush2timestream] ERROR write_agentsummarizedevents RejectedRecordsException :: {'Error': {'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': 'X6Q56LXUZGRVIDIDWF7MHVHZTY', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': 'X6Q56LXUZGRVIDIDWF7MHVHZTY', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:16 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.686Z, 2023-09-08T10:25:16.686Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d47d88e-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693826100000'}]
2023-09-08 09:50:16,703 [flush2timestream] ERROR write_agentsummarizedevents RejectedRecordsException :: {'Error': {'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': 'UIRXSPRDRPB7GBFBELXAICL5VA', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': 'UIRXSPRDRPB7GBFBELXAICL5VA', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:16 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.698Z, 2023-09-08T10:25:16.698Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d49e192-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693826400000'}]
2023-09-08 09:50:16,716 [flush2timestream] ERROR write_agentsummarizedevents RejectedRecordsException :: {'Error': {'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': 'QYSJWAFR53ZJPUESX5JB4NDQN4', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': 'QYSJWAFR53ZJPUESX5JB4NDQN4', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:16 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.711Z, 2023-09-08T10:25:16.711Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d4b996a-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693826700000'}]
2023-09-08 09:50:16,728 [flush2timestream] ERROR write_agentsummarizedevents RejectedRecordsException :: {'Error': {'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': 'DCNCHTZK2PCHOUMQLIFQNW5X7Y', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': 'DCNCHTZK2PCHOUMQLIFQNW5X7Y', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:16 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.723Z, 2023-09-08T10:25:16.723Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d4d8efa-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693827000000'}]
2023-09-08 09:50:16,742 [flush2timestream] ERROR write_agentsummarizedevents RejectedRecordsException :: {'Error': {'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'Code': 'RejectedRecordsException'}, 'ResponseMetadata': {'RequestId': 'HCRI6Q2JLKDFIEIJQDGPGNRJWE', 'HTTPStatusCode': 419, 'HTTPHeaders': {'x-amzn-requestid': 'HCRI6Q2JLKDFIEIJQDGPGNRJWE', 'content-type': 'application/x-amz-json-1.0', 'content-length': '327', 'date': 'Fri, 08 Sep 2023 09:50:16 GMT'}, 'RetryAttempts': 0}, 'Message': 'One or more records have been rejected. See RejectedRecords for details.', 'RejectedRecords': [{'RecordIndex': 0, 'Reason': 'The record timestamp is outside the time range [2023-09-05T09:45:16.738Z, 2023-09-08T10:25:16.738Z) of the memory store.'}]} Record Rejected : [{'Dimensions': [{'Name': 'agent', 'Value': 'Bagent164'}, {'Name': 'state', 'Value': 'available'}, {'Name': 'uuid', 'Value': '1d4f6aa4-4e2d-11ee-919e-0242c0a82007'}, {'Name': 'session', 'Value': 'login'}], 'MeasureName': 'duration', 'MeasureValue': '300', 'MeasureValueType': 'BIGINT', 'Time': '1693827300000'}]
